t, X, Y, Z, X, Y, Z, traj_id
0.000000000000000000e+00,2.352142791748046857e+00,-3.598849487304687678e+00,7.123847579956053000e-01,2.352142791748046857e+00,-3.598849487304687678e+00,7.123847579956053000e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352152862548828161e+00,-3.598859558105468537e+00,7.124503326416015137e-01,2.352152862548828161e+00,-3.598859558105468537e+00,7.124503326416015137e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352162933349609464e+00,-3.598869628906249840e+00,7.125071525573731801e-01,2.352162933349609464e+00,-3.598869628906249840e+00,7.125071525573731801e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352169494628905788e+00,-3.598880004882811789e+00,7.125575637817382901e-01,2.352169494628905788e+00,-3.598880004882811789e+00,7.125575637817382901e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174682617187429e+00,-3.598890380859375515e+00,7.126006507873533513e-01,2.352174682617187429e+00,-3.598890380859375515e+00,7.126006507873533513e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352179718017578303e+00,-3.598900451660155486e+00,7.121953582763671520e-01,2.352179718017578303e+00,-3.598900451660155486e+00,7.121953582763671520e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352184753417968732e+00,-3.598910522460937678e+00,7.092275047302245561e-01,2.352184753417968732e+00,-3.598910522460937678e+00,7.092275047302245561e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352189941406249929e+00,-3.598919982910156357e+00,7.034925270080565340e-01,2.352189941406249929e+00,-3.598919982910156357e+00,7.034925270080565340e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352194976806640803e+00,-3.598919982910156357e+00,6.970634651184082209e-01,2.352194976806640803e+00,-3.598919982910156357e+00,6.970634651184082209e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352200012207031232e+00,-3.598919982910156357e+00,6.905783843994141025e-01,2.352200012207031232e+00,-3.598919982910156357e+00,6.905783843994141025e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.841340446472168324e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.841340446472168324e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.775444793701170809e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.775444793701170809e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.711938095092772061e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.711938095092772061e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.646924781799316007e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.646924781799316007e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.582292556762695535e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.582292556762695535e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.518001365661620916e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.518001365661620916e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.454015731811524326e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.454015731811524326e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.390303039550780939e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.390303039550780939e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.326835250854491166e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.326835250854491166e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.265445137023927247e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.265445137023927247e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.202388191223144887e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.202388191223144887e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203826904296857e+00,-3.598919982910156357e+00,6.139509201049804243e-01,2.352203826904296857e+00,-3.598919982910156357e+00,6.139509201049804243e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352203674316406090e+00,-3.598919982910156357e+00,6.078629493713377796e-01,2.352203674316406090e+00,-3.598919982910156357e+00,6.078629493713377796e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352198638916016105e+00,-3.598919982910156357e+00,6.017883682250976252e-01,2.352198638916016105e+00,-3.598919982910156357e+00,6.017883682250976252e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352193450927734464e+00,-3.598919982910156357e+00,5.955422401428223100e-01,2.352193450927734464e+00,-3.598919982910156357e+00,5.955422401428223100e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352188262939452823e+00,-3.598919982910156357e+00,5.893076133728026855e-01,2.352188262939452823e+00,-3.598919982910156357e+00,5.893076133728026855e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352183227539062393e+00,-3.598919982910156357e+00,5.832661628723144753e-01,2.352183227539062393e+00,-3.598919982910156357e+00,5.832661628723144753e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352178039550780753e+00,-3.598919982910156357e+00,5.770506477355955566e-01,2.352178039550780753e+00,-3.598919982910156357e+00,5.770506477355955566e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.708433723449707342e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.708433723449707342e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.648257255554200995e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.648257255554200995e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.586321830749513273e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.586321830749513273e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.524446487426756258e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.524446487426756258e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.462622642517089844e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.462622642517089844e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.400848007202148082e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.400848007202148082e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.340930747985840332e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.340930747985840332e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.279235076904295054e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.279235076904295054e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.219387054443359597e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.219387054443359597e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.157756042480469150e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.157756042480469150e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.097964096069336204e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.097964096069336204e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,5.036383438110353383e-01,2.352174530029296662e+00,-3.598919982910156357e+00,5.036383438110353383e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.974825096130370827e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.974825096130370827e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.915097236633300670e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.915097236633300670e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.855387115478515536e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.855387115478515536e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.793882560729978981e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.793882560729978981e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.732391452789306840e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.732391452789306840e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.670913505554200040e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.670913505554200040e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.609447574615477827e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.609447574615477827e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.547991657257079434e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.547991657257079434e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.486544609069825773e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.486544609069825773e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.426912879943846746e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.426912879943846746e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.365482711791991988e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.365482711791991988e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.304057979583740257e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.304057979583740257e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.242638683319092663e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.242638683319092663e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.181226253509520707e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.181226253509520707e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.121622848510741455e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.121622848510741455e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.060219001770019598e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.060219001770019598e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,4.000625038146972678e-01,2.352174530029296662e+00,-3.598919982910156357e+00,4.000625038146972678e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.941031074523925759e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.941031074523925759e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.879638671874999223e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.879638671874999223e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.818248558044433083e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.818248558044433083e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.756858444213866388e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.756858444213866388e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.695468330383300803e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.695468330383300803e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.635891246795654452e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.635891246795654452e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.574510860443113613e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.574510860443113613e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.514935779571533025e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.514935779571533025e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.453555393218994962e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.453555393218994962e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.392175006866455234e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.392175006866455234e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.330794620513915505e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.330794620513915505e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.269414234161376331e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.269414234161376331e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.208039283752440740e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.208039283752440740e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.148473644256590820e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.148473644256590820e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.087102985382080278e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.087102985382080278e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,3.027537345886229803e-01,2.352174530029296662e+00,-3.598919982910156357e+00,3.027537345886229803e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.966166687011718706e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.966166687011718706e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.904796028137207053e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.904796028137207053e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.843425369262695401e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.843425369262695401e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.783859729766846591e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.783859729766846591e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.722489070892333829e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.722489070892333829e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.661118412017822177e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.661118412017822177e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.599747753143310525e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.599747753143310525e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.352174530029296662e+00,-3.598919982910156357e+00,2.538377094268799428e-01,2.352174530029296662e+00,-3.598919982910156357e+00,2.538377094268799428e-01,0.000000000000000000e+00
